workerid,rt,trial_type,name,object_level,sentence,gender,object,question,effect,cause,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
88,4576,cause_effect_prior,Anna,object_high,Anna threw  15 pieces of gum  against a wall.,F,pieces of gum,How many of the pieces of gum do you think stuck to the wall?,stuck to the wall,threw __ against a wall,5,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,4591,cause_effect_prior,Ronald,object_mid,Ronald wrote  15 songs.,M,songs,How many of the songs do you think rhymed?,rhymed,wrote __,13,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,7393,cause_effect_prior,Betty,object_mid,Betty wrote  15 love notes.,F,love notes,How many of the love notes do you think had the letter Z in them?,had the letter Z in them,wrote __,5,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,6608,cause_effect_prior,Amanda,object_mid,Amanda lit  15 fireworks.,F,fireworks,How many of the fireworks do you think exploded?,exploded,lit __,14,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,7768,cause_effect_prior,Emily,object_low,Emily ran  15 logs  over with a car.,F,logs,How many of the logs do you think broke?,broke,ran __ over with a car,0,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,5008,cause_effect_prior,Shirley,object_high,Shirley put  15 banana peels  in a compost pile for a month.,F,banana peels,How many of the banana peels do you think decomposed?,decomposed,put __ in a compost pile for a month,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,7903,cause_effect_prior,Andrew,object_high,Andrew poked  15 bubbles  with a pin.,M,bubbles,How many of the bubbles do you think popped?,popped,poked __ with a pin,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,3145,cause_effect_prior,Gregory,object_high,Gregory threw  15 marbles  into a pool.,M,marbles,How many of the marbles do you think sank?,sank,threw __ into a pool,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,14584,cause_effect_prior,Joyce,object_mid,Joyce left  15 bike lights  on (and unplugged) all day.,F,bike lights,How many of the bike lights do you think ran out of batteries?,ran out of batteries,left __ on (and unplugged) all day,13,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,8431,cause_effect_prior,Joseph,object_mid,Joseph tossed  15 pancakes.,M,pancakes,How many of the pancakes do you think landed flat?,landed flat,tossed __,11,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,5409,cause_effect_prior,William,object_low,William pressed the breaks on  15 bicycles.,M,bicycles,How many of the bicycles do you think stopped?,stopped,pressed the breaks on __,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,5415,cause_effect_prior,Christopher,object_high,Christopher left  15 napkins  on a table on a windy day.,M,napkins,How many of the napkins do you think blew away?,blew away,left __ on a table on a windy day,13,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,13978,cause_effect_prior,Sharon,object_low,Sharon placed  15 phone screens  in the sun.,F,phone screens,How many of the phone screens do you think reflected the sunlight?,reflected the sunlight,placed __ in the sun,0,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,3344,cause_effect_prior,Samuel,object_mid,Samuel left  15 crayons  in the hot sun.,M,crayons,How many of the crayons do you think melted?,melted,left __ in the hot sun,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,5712,cause_effect_prior,Stephanie,object_mid,Stephanie heated up  15 balls of tin foil  in a microwave.,F,balls of tin foil,How many of the balls of tin foil do you think exploded?,exploded,heated up __ in a microwave,0,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,5512,cause_effect_prior,Matthew,object_low,Matthew spilled red nail polish on  15 white tablecloths.,M,white tablecloths,How many of the white tablecloths do you think got stained?,got stained,spilled red nail polish on __,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,7831,cause_effect_prior,Helen,object_low,Helen left the lights on in  15 houses.,F,houses,How many of the houses do you think beeped?,beeped,left the lights on in __,0,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,11528,cause_effect_prior,Amy,object_mid,Amy put  15 oreos  in a bucket of water.,F,oreos,How many of the oreos do you think dissolved?,dissolved,put __ in a bucket of water,0,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,3856,cause_effect_prior,Gary,object_mid,Gary cut off  15 bus drivers.,M,bus drivers,How many of the bus drivers do you think honked?,honked,cut off __,5,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,4800,cause_effect_prior,Alexander,object_mid,Alexander pushed  15 shopping carts.,M,shopping carts,How many of the shopping carts do you think rolled?,rolled,pushed __,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,4679,cause_effect_prior,Virginia,object_low,Virginia pressed the &quotecharon&quotechar button on  15 cd-players.,F,cd-players,How many of the cd-players do you think lit up?,lit up,pressed the &quotecharon&quotechar button on __,15,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,8208,cause_effect_prior,Dorothy,object_high,Dorothy left seeds out for  15 birds.,F,birds,How many of the birds do you think ate the seeds?,ate the seeds,left seeds out for __,11,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
88,11696,cause_effect_prior,Benjamin,object_mid,Benjamin used  15 shirts  as dog toys.,M,shirts,How many of the shirts do you think ripped?,ripped,used __ as dog toys,4,english,1,Male,54,,Yes,3,Windows,1050,1680,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,34T446B1C0D1KFTP201SOBYVLM10C5,88,Submitted,Mon Sep 21 07:58:43 PDT 2015,Fri Sep 18 07:48:13 PDT 2015,Fri Sep 18 07:58:43 PDT 2015,,,,,,[],{},10.416416666666667
89,6973,cause_effect_prior,Emma,object_high,Emma wrote  15 novels.,F,novels,How many of the novels do you think had the letter Z in them?,had the letter Z in them,wrote __,1,english,2,Male,31,Thank you for the study and good luck with the future of your research!  If you need any participants for private studies feel free to message me at luigipwns@gmail.com ,Yes,3,Windows,768,1366,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,3L4D84MILZRZ3T5RA0PZH7A7XNBHJ1,89,Submitted,Mon Sep 21 07:58:45 PDT 2015,Fri Sep 18 07:47:34 PDT 2015,Fri Sep 18 07:58:45 PDT 2015,,,,,,[],{},10.901366666666666
89,11460,cause_effect_prior,Heather,object_mid,Heather poked  15 balloons  with a pin.,F,balloons,How many of the balloons do you think popped?,popped,poked __ with a pin,14,english,2,Male,31,Thank you for the study and good luck with the future of your research!  If you need any participants for private studies feel free to message me at luigipwns@gmail.com ,Yes,3,Windows,768,1366,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,3L4D84MILZRZ3T5RA0PZH7A7XNBHJ1,89,Submitted,Mon Sep 21 07:58:45 PDT 2015,Fri Sep 18 07:47:34 PDT 2015,Fri Sep 18 07:58:45 PDT 2015,,,,,,[],{},10.901366666666666
89,24465,cause_effect_prior,Scott,object_high,Scott left the lights on in  15 new cars.,M,new cars,How many of the new cars do you think beeped?,beeped,left the lights on in __,15,english,2,Male,31,Thank you for the study and good luck with the future of your research!  If you need any participants for private studies feel free to message me at luigipwns@gmail.com ,Yes,3,Windows,768,1366,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,3L4D84MILZRZ3T5RA0PZH7A7XNBHJ1,89,Submitted,Mon Sep 21 07:58:45 PDT 2015,Fri Sep 18 07:47:34 PDT 2015,Fri Sep 18 07:58:45 PDT 2015,,,,,,[],{},10.901366666666666
89,5766,cause_effect_prior,Brenda,object_low,Brenda cut off  15 bicyclists.,F,bicyclists,How many of the bicyclists do you think honked?,honked,cut off __,0,english,2,Male,31,Thank you for the study and good luck with the future of your research!  If you need any participants for private studies feel free to message me at luigipwns@gmail.com ,Yes,3,Windows,768,1366,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,3L4D84MILZRZ3T5RA0PZH7A7XNBHJ1,89,Submitted,Mon Sep 21 07:58:45 PDT 2015,Fri Sep 18 07:47:34 PDT 2015,Fri Sep 18 07:58:45 PDT 2015,,,,,,[],{},10.901366666666666
89,57100,cause_effect_prior,Edward,object_mid,Edward punched  15 block towers.,M,block towers,How many of the block towers do you think fell down?,fell down,punched __,0,english,2,Male,31,Thank you for the study and good luck with the future of your research!  If you need any participants for private studies feel free to message me at luigipwns@gmail.com ,Yes,3,Windows,768,1366,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,3L4D84MILZRZ3T5RA0PZH7A7XNBHJ1,89,Submitted,Mon Sep 21 07:58:45 PDT 2015,Fri Sep 18 07:47:34 PDT 2015,Fri Sep 18 07:58:45 PDT 2015,,,,,,[],{},10.901366666666666
89,8285,cause_effect_prior,Karen,object_mid,Karen spilled red nail polish on  15 white shirts.,F,white shirts,How many of the white shirts do you think got stained?,got stained,spilled red nail polish on __,15,english,2,Male,31,Thank you for the study and good luck with the future of your research!  If you need any participants for private studies feel free to message me at luigipwns@gmail.com ,Yes,3,Windows,768,1366,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,3L4D84MILZRZ3T5RA0PZH7A7XNBHJ1,89,Submitted,Mon Sep 21 07:58:45 PDT 2015,Fri Sep 18 07:47:34 PDT 2015,Fri Sep 18 07:58:45 PDT 2015,,,,,,[],{},10.901366666666666
