workerid,rt,effect,cause,language,age,gender,other_gender,quantifier,object_level,response,object,num_objects,slide_number_in_experiment,enjoyment,asses,comments,trial,Item,ProportionResponse,PriorExpectation
190,9083,got stained,spilled red nail polish on __,english,25,F,M,Some,object_mid,10,white shirts,15,31,1,Yes,NA,29,got stained white shirts,0.6666666666666666,14.179492921634642
190,8230,fell down,punched __,english,25,F,F,long_filler,object_low,5,shelves,15,32,1,Yes,NA,30,fell down shelves,0.3333333333333333,6.721416845326691
191,14503,stopped,pressed the brakes on __,English,23,F,F,long_filler,object_mid,15,motorcycles,15,3,2,Yes,NA,1,stopped motorcycles,1,13.219713304516466
191,37263,sank,threw __ into a pool,English,23,M,F,long_filler,object_high,15,marbles,15,4,2,Yes,NA,2,sank marbles,1,13.753390342917251
191,9128,dissolved,put __ in a bucket of water,English,23,F,M,All,object_low,15,carrots,15,5,2,Yes,NA,3,dissolved carrots,1,1.2853167551527385
191,9191,landed flat,tossed __,English,23,F,F,Some,object_high,8,coins,15,6,2,Yes,NA,4,landed flat coins,0.5333333333333333,12.937387615808788
191,12473,popped,poked __ with a pin,English,23,F,M,long_filler,object_low,8,eggs,15,7,2,Yes,NA,5,popped eggs,0.5333333333333333,8.683263088658803
191,4424,rolled,pushed __,English,23,M,M,Some,object_low,8,toy cars,15,8,2,Yes,NA,6,rolled toy cars,0.5333333333333333,13.15225908088078
191,2903,rhymed,wrote __,English,23,M,M,Some,object_low,8,poems,15,9,2,Yes,NA,7,rhymed poems,0.5333333333333333,9.78994930986818
191,4576,stuck,glued __ to a piece of paper,English,23,M,F,All,object_mid,15,sequins,15,10,2,Yes,NA,8,stuck sequins,1,12.652303924869136
191,131470,broke,ran __ over with a car,English,23,M,M,short_filler,object_low,11,logs,15,11,2,Yes,NA,9,broke logs,0.7333333333333333,6.09848929758821
191,5503,were green,saw __,English,23,M,F,All,object_high,15,clovers,15,12,2,Yes,NA,10,were green clovers,1,14.178248739336857
191,3199,honked,cut off __,English,23,M,M,Some,object_low,8,bicyclists,15,13,2,Yes,NA,11,honked bicyclists,0.5333333333333333,5.317873569706685
191,3456,laughed,told a joke to __,English,23,M,F,None,object_low,0,lawyers,15,14,2,Yes,NA,12,laughed lawyers,0,8.501712492528245
191,54150,ran out of batteries,left __ on (and unplugged) all day,English,23,F,M,short_filler,object_mid,8,bike lights,15,15,2,Yes,NA,13,ran out of batteries bike lights,0.5333333333333333,11.54386203761813
191,12024,burnt,threw __ into a fire,English,23,M,F,long_filler,object_low,15,rocks,15,16,2,Yes,NA,14,burnt rocks,1,4.621885587211013
191,6761,exploded,lit __,English,23,F,M,All,object_mid,15,fireworks,15,17,2,Yes,NA,15,exploded fireworks,1,12.834754345666402
191,5240,blew away,left __ on a table on a windy day,English,23,F,F,None,object_high,0,napkins,15,18,2,Yes,NA,16,blew away napkins,0,13.88454430875539
191,4191,stuck to the wall,threw __ against a wall,English,23,M,F,long_filler,object_mid,7,cakes,15,19,2,Yes,NA,17,stuck to the wall cakes,0.4666666666666667,5.0530497893902515
191,2969,melted,left __ in the hot sun,English,23,F,F,None,object_high,0,ice cubes,15,20,2,Yes,NA,18,melted ice cubes,0,14.08769806047017
191,7439,decomposed,put __ in a compost pile for a month,English,23,F,M,Some,object_low,7,soda cans,15,21,2,Yes,NA,19,decomposed soda cans,0.4666666666666667,2.187018475900629
191,8416,ate the seeds,left seeds out for __,English,23,F,M,short_filler,object_mid,4,butterflies,15,22,2,Yes,NA,20,ate the seeds butterflies,0.26666666666666666,8.606938580395987
191,7016,flashed,took a picture with __,English,23,M,M,None,object_mid,0,phones,15,23,2,Yes,NA,21,flashed phones,0,9.01407984535733
191,19151,ripped,used __ as dog toys,English,23,M,F,Some,object_low,4,shoes,15,24,2,Yes,NA,22,ripped shoes,0.26666666666666666,10.387117903875804
191,23121,had the letter Z in them,wrote __,English,23,F,F,Some,object_mid,3,love notes,15,25,2,Yes,NA,23,had the letter Z in them love notes,0.2,5.775082649817127
191,6711,beeped,left the lights on in __,English,23,M,M,Some,object_high,5,new cars,15,26,2,Yes,NA,24,beeped new cars,0.3333333333333333,9.052822868614953
191,75718,got stained,spilled red nail polish on __,English,23,M,F,None,object_high,0,white carpets,15,27,2,Yes,NA,25,got stained white carpets,0,14.128146496766012
191,5473,fell down,punched __,English,23,F,M,short_filler,object_high,5,card towers,15,28,2,Yes,NA,26,fell down card towers,0.3333333333333333,13.763283883931667
191,3920,froze,put __ in the freezer,English,23,F,F,Some,object_high,6,berries,15,29,2,Yes,NA,27,froze berries,0.4,14.377259004987641
191,2240,lit up,pressed the &quotecharon&quotechar button on __,English,23,F,M,Some,object_mid,7,computers,15,30,2,Yes,NA,28,lit up computers,0.4666666666666667,13.410494165057099
191,2728,exploded,heated up __ in a microwave,English,23,F,F,short_filler,object_mid,9,balls of tin foil,15,31,2,Yes,NA,29,exploded balls of tin foil,0.6,11.403316050279962
191,5616,reflected the sunlight,placed __ in the sun,English,23,M,F,All,object_low,15,phone screens,15,32,2,Yes,NA,30,reflected the sunlight phone screens,1,13.200526028593703
192,6490,sank,threw __ into a pool,English,32,F,F,long_filler,object_high,15,marbles,15,3,1,Yes,no,1,sank marbles,1,13.753390342917251
192,9998,melted,left __ in the hot sun,English,32,M,F,long_filler,object_low,0,pencils,15,4,1,Yes,no,2,melted pencils,0,2.4374810535720317
192,6840,burnt,threw __ into a fire,English,32,M,M,Some,object_mid,13,books,15,5,1,Yes,no,3,burnt books,0.8666666666666667,14.051080994101962
192,5095,had the letter Z in them,wrote __,English,32,M,F,All,object_mid,15,love notes,15,6,1,Yes,no,4,had the letter Z in them love notes,1,5.775082649817127
192,3352,got stained,spilled red nail polish on __,English,32,F,M,None,object_low,0,white tablecloths,15,7,1,Yes,no,5,got stained white tablecloths,0,13.882496788490633
192,6215,exploded,lit __,English,32,F,F,Some,object_mid,11,fireworks,15,8,1,Yes,no,6,exploded fireworks,0.7333333333333333,12.834754345666402
192,4137,decomposed,put __ in a compost pile for a month,English,32,F,M,All,object_mid,15,pinecones,15,9,1,Yes,no,7,decomposed pinecones,1,9.491784817341596
192,3472,rhymed,wrote __,English,32,M,M,Some,object_mid,7,songs,15,10,1,Yes,no,8,rhymed songs,0.4666666666666667,9.154605076588458
192,4087,lit up,pressed the &quotecharon&quotechar button on __,English,32,M,F,None,object_mid,0,computers,15,11,1,Yes,no,9,lit up computers,0,13.410494165057099
192,4233,reflected the sunlight,placed __ in the sun,English,32,M,M,All,object_low,15,phone screens,15,12,1,Yes,no,10,reflected the sunlight phone screens,1,13.200526028593703
192,3335,stuck,glued __ to a piece of paper,English,32,F,M,None,object_mid,0,sequins,15,13,1,Yes,no,11,stuck sequins,0,12.652303924869136
192,4263,landed flat,tossed __,English,32,F,M,short_filler,object_mid,15,pancakes,15,14,1,Yes,no,12,landed flat pancakes,1,11.896584800305092
192,7248,flashed,took a picture with __,English,32,F,M,Some,object_mid,9,phones,15,15,1,Yes,no,13,flashed phones,0.6,9.01407984535733
192,3360,exploded,heated up __ in a microwave,English,32,F,M,All,object_high,15,eggs,15,16,1,Yes,no,14,exploded eggs,1,9.615133869640113
192,3216,honked,cut off __,English,32,F,F,None,object_high,0,taxi drivers,15,17,1,Yes,no,15,honked taxi drivers,0,11.196844691877397
192,11760,laughed,told a joke to __,English,32,F,M,long_filler,object_low,10,lawyers,15,18,1,Yes,no,16,laughed lawyers,0.6666666666666666,8.501712492528245
192,7512,popped,poked __ with a pin,English,32,F,M,short_filler,object_high,15,bubbles,15,19,1,Yes,no,17,popped bubbles,1,14.421873858181714
192,9240,stopped,pressed the brakes on __,English,32,F,F,Some,object_high,12,cars,15,20,1,Yes,no,18,stopped cars,0.8,13.476028415983608
192,6432,blew away,left __ on a table on a windy day,English,32,M,M,Some,object_high,11,napkins,15,21,1,Yes,no,19,blew away napkins,0.7333333333333333,13.88454430875539
192,8471,were green,saw __,English,32,M,F,short_filler,object_low,0,strawberries,15,22,1,Yes,no,20,were green strawberries,0,3.8450290098690334
192,7464,fell down,punched __,English,32,M,F,long_filler,object_high,15,card towers,15,23,1,Yes,no,21,fell down card towers,1,13.763283883931667
192,16775,ran out of batteries,left __ on (and unplugged) all day,English,32,F,M,Some,object_high,8,laptops,15,24,1,Yes,no,22,ran out of batteries laptops,0.5333333333333333,12.969289999403273
192,6977,broke,ran __ over with a car,English,32,M,M,Some,object_mid,9,boxes,15,25,1,Yes,no,23,broke boxes,0.6,13.227516378151478
192,3839,beeped,left the lights on in __,English,32,M,M,None,object_mid,0,old cars,15,26,1,Yes,no,24,beeped old cars,0,3.376453592389398
192,3953,stuck to the wall,threw __ against a wall,English,32,M,M,short_filler,object_low,0,baseballs,15,27,1,Yes,no,25,stuck to the wall baseballs,0,2.260884648323793
192,4941,froze,put __ in the freezer,English,32,M,F,short_filler,object_low,15,bottles of hand soap,15,28,1,Yes,no,26,froze bottles of hand soap,1,10.935477411822802
192,4299,ripped,used __ as dog toys,English,32,F,F,Some,object_low,8,shoes,15,29,1,Yes,no,27,ripped shoes,0.5333333333333333,10.387117903875804
192,10393,dissolved,put __ in a bucket of water,English,32,F,M,long_filler,object_mid,0,oreos,15,30,1,Yes,no,28,dissolved oreos,0,10.873526102810693
192,6240,ate the seeds,left seeds out for __,English,32,M,F,All,object_mid,15,butterflies,15,31,1,Yes,no,29,ate the seeds butterflies,1,8.606938580395987
192,4984,rolled,pushed __,English,32,M,M,Some,object_low,9,toy cars,15,32,1,Yes,no,30,rolled toy cars,0.6,13.15225908088078
193,16586,rolled,pushed __,English,49,M,F,All,object_high,15,wheelchairs,15,3,2,Yes,No comment at this time,1,rolled wheelchairs,1,14.081890892791053
193,14741,burnt,threw __ into a fire,English,49,F,F,All,object_low,15,rocks,15,4,2,Yes,No comment at this time,2,burnt rocks,1,4.621885587211013
193,19883,sank,threw __ into a pool,English,49,F,F,short_filler,object_mid,0,cups,15,5,2,Yes,No comment at this time,3,sank cups,0,6.20158939454454
193,15900,ate the seeds,left seeds out for __,English,49,M,F,long_filler,object_high,0,birds,15,6,2,Yes,No comment at this time,4,ate the seeds birds,0,12.365944808737018
193,30811,honked,cut off __,English,49,F,F,Some,object_mid,8,bus drivers,15,7,2,Yes,No comment at this time,5,honked bus drivers,0.5333333333333333,10.112891699999901
193,16816,landed flat,tossed __,English,49,M,M,None,object_low,0,notebooks,15,8,2,Yes,No comment at this time,6,landed flat notebooks,0,12.070264558564942
193,10150,fell down,punched __,English,49,M,F,All,object_high,15,card towers,15,9,2,Yes,No comment at this time,7,fell down card towers,1,13.763283883931667
193,43611,ran out of batteries,left __ on (and unplugged) all day,English,49,M,F,long_filler,object_high,0,laptops,15,10,2,Yes,No comment at this time,8,ran out of batteries laptops,0,12.969289999403273
193,10498,stuck,glued __ to a piece of paper,English,49,F,F,Some,object_high,8,stickers,15,11,2,Yes,No comment at this time,9,stuck stickers,0.5333333333333333,13.73601014908744
193,10501,broke,ran __ over with a car,English,49,M,M,short_filler,object_low,0,logs,15,12,2,Yes,No comment at this time,10,broke logs,0,6.09848929758821
193,51065,were green,saw __,English,49,F,F,long_filler,object_high,15,clovers,15,13,2,Yes,No comment at this time,11,were green clovers,1,14.178248739336857
193,10130,dissolved,put __ in a bucket of water,English,49,M,M,Some,object_low,8,carrots,15,14,2,Yes,No comment at this time,12,dissolved carrots,0.5333333333333333,1.2853167551527385
193,11549,ripped,used __ as dog toys,English,49,M,F,Some,object_high,8,books,15,15,2,Yes,No comment at this time,13,ripped books,0.5333333333333333,12.65668880089622
193,11462,melted,left __ in the hot sun,English,49,F,F,Some,object_high,8,ice cubes,15,16,2,Yes,No comment at this time,14,melted ice cubes,0.5333333333333333,14.08769806047017
193,29551,exploded,heated up __ in a microwave,English,49,F,M,short_filler,object_low,0,CDs,15,17,2,Yes,No comment at this time,15,exploded CDs,0,7.84924747413427
193,16383,lit up,pressed the &quotecharon&quotechar button on __,English,49,M,F,short_filler,object_mid,15,computers,15,18,2,Yes,No comment at this time,16,lit up computers,1,13.410494165057099
193,20814,decomposed,put __ in a compost pile for a month,English,49,F,M,None,object_low,0,soda cans,15,19,2,Yes,No comment at this time,17,decomposed soda cans,0,2.187018475900629
193,68872,froze,put __ in the freezer,English,49,M,M,short_filler,object_low,15,bottles of hand soap,15,20,2,Yes,No comment at this time,18,froze bottles of hand soap,1,10.935477411822802
193,17252,stopped,pressed the brakes on __,English,49,M,F,All,object_high,15,cars,15,21,2,Yes,No comment at this time,19,stopped cars,1,13.476028415983608
193,15331,reflected the sunlight,placed __ in the sun,English,49,F,F,long_filler,object_mid,15,diamonds,15,22,2,Yes,No comment at this time,20,reflected the sunlight diamonds,1,14.033830597116333
193,7245,exploded,lit __,English,49,F,M,None,object_low,0,candles,15,23,2,Yes,No comment at this time,21,exploded candles,0,1.159048787109265
193,12365,flashed,took a picture with __,English,49,M,M,None,object_low,0,webcams,15,24,2,Yes,No comment at this time,22,flashed webcams,0,6.31436691074992
193,17135,blew away,left __ on a table on a windy day,English,49,F,M,long_filler,object_low,0,backpacks,15,25,2,Yes,No comment at this time,23,blew away backpacks,0,3.1859673290741206
193,15265,stuck to the wall,threw __ against a wall,English,49,F,F,Some,object_high,8,pieces of gum,15,26,2,Yes,No comment at this time,24,stuck to the wall pieces of gum,0.5333333333333333,7.253162612975175
193,12767,got stained,spilled red nail polish on __,English,49,M,M,Some,object_mid,7,white shirts,15,27,2,Yes,No comment at this time,25,got stained white shirts,0.4666666666666667,14.179492921634642
193,13726,rhymed,wrote __,English,49,F,F,Some,object_high,7,limericks,15,28,2,Yes,No comment at this time,26,rhymed limericks,0.4666666666666667,12.14705218576939
193,7917,had the letter Z in them,wrote __,English,49,M,M,Some,object_low,8,birthday cards,15,29,2,Yes,No comment at this time,27,had the letter Z in them birthday cards,0.5333333333333333,2.838703299024723
193,12767,popped,poked __ with a pin,English,49,F,F,None,object_low,0,eggs,15,30,2,Yes,No comment at this time,28,popped eggs,0,8.683263088658803
193,23449,beeped,left the lights on in __,English,49,F,M,All,object_high,15,new cars,15,31,2,Yes,No comment at this time,29,beeped new cars,1,9.052822868614953
193,6009,laughed,told a joke to __,English,49,M,F,Some,object_high,7,kids,15,32,2,Yes,No comment at this time,30,laughed kids,0.4666666666666667,9.49379625023112
194,5062,flashed,took a picture with __,English,27,F,M,Some,object_mid,9,phones,15,3,1,Yes,NA,1,flashed phones,0.6,9.01407984535733
194,2287,broke,ran __ over with a car,English,27,M,M,All,object_high,15,sunglasses,15,4,1,Yes,NA,2,broke sunglasses,1,14.107479459023798
194,14447,melted,left __ in the hot sun,English,27,F,F,long_filler,object_mid,9,crayons,15,5,1,Yes,NA,3,melted crayons,0.6,13.231037108035327
194,2855,landed flat,tossed __,English,27,M,F,All,object_low,15,notebooks,15,6,1,Yes,NA,4,landed flat notebooks,1,12.070264558564942
194,2297,stuck to the wall,threw __ against a wall,English,27,F,M,All,object_low,15,baseballs,15,7,1,Yes,NA,5,stuck to the wall baseballs,1,2.260884648323793
194,75087,rolled,pushed __,English,27,M,M,Some,object_mid,9,shopping carts,15,8,1,Yes,NA,6,rolled shopping carts,0.6,13.115460824610237
194,2483,were green,saw __,English,27,F,M,Some,object_high,9,clovers,15,9,1,Yes,NA,7,were green clovers,0.6,14.178248739336857
194,2250,ate the seeds,left seeds out for __,English,27,M,M,None,object_high,0,birds,15,10,1,Yes,NA,8,ate the seeds birds,0,12.365944808737018
194,2584,honked,cut off __,English,27,M,M,None,object_low,0,bicyclists,15,11,1,Yes,NA,9,honked bicyclists,0,5.317873569706685
194,2550,ripped,used __ as dog toys,English,27,M,F,None,object_low,0,shoes,15,12,1,Yes,NA,10,ripped shoes,0,10.387117903875804
194,31183,lit up,pressed the &quotecharon&quotechar button on __,English,27,F,M,long_filler,object_low,5,cd-players,15,13,1,Yes,NA,11,lit up cd-players,0.3333333333333333,12.391837229251065
194,3530,decomposed,put __ in a compost pile for a month,English,27,F,M,Some,object_mid,6,pinecones,15,14,1,Yes,NA,12,decomposed pinecones,0.4,9.491784817341596
194,2103,stopped,pressed the brakes on __,English,27,F,F,long_filler,object_high,6,cars,15,15,1,Yes,NA,13,stopped cars,0.4,13.476028415983608
194,2430,ran out of batteries,left __ on (and unplugged) all day,English,27,M,M,short_filler,object_mid,7,bike lights,15,16,1,Yes,NA,14,ran out of batteries bike lights,0.4666666666666667,11.54386203761813
194,2851,exploded,heated up __ in a microwave,English,27,F,F,None,object_mid,0,balls of tin foil,15,17,1,Yes,NA,15,exploded balls of tin foil,0,11.403316050279962
194,1867,burnt,threw __ into a fire,English,27,M,M,All,object_mid,15,books,15,18,1,Yes,NA,16,burnt books,1,14.051080994101962
194,2733,had the letter Z in them,wrote __,English,27,F,M,None,object_high,0,novels,15,19,1,Yes,NA,17,had the letter Z in them novels,0,12.417127900629465
194,1687,dissolved,put __ in a bucket of water,English,27,M,M,short_filler,object_high,8,sugar cubes,15,20,1,Yes,NA,18,dissolved sugar cubes,0.5333333333333333,14.137852924451185
194,5321,reflected the sunlight,placed __ in the sun,English,27,M,M,All,object_high,15,mirrors,15,21,1,Yes,NA,19,reflected the sunlight mirrors,1,13.609731031190691
194,5255,laughed,told a joke to __,English,27,F,F,long_filler,object_low,6,lawyers,15,22,1,Yes,NA,20,laughed lawyers,0.4,8.501712492528245
194,1704,beeped,left the lights on in __,English,27,F,M,Some,object_high,5,new cars,15,23,1,Yes,NA,21,beeped new cars,0.3333333333333333,9.052822868614953
194,1664,got stained,spilled red nail polish on __,English,27,M,M,Some,object_mid,6,white shirts,15,24,1,Yes,NA,22,got stained white shirts,0.4,14.179492921634642
194,5192,stuck,glued __ to a piece of paper,English,27,M,M,long_filler,object_mid,11,sequins,15,25,1,Yes,NA,23,stuck sequins,0.7333333333333333,12.652303924869136
194,3278,froze,put __ in the freezer,English,27,M,M,Some,object_low,5,bottles of hand soap,15,26,1,Yes,NA,24,froze bottles of hand soap,0.3333333333333333,10.935477411822802
194,3228,exploded,lit __,English,27,F,M,short_filler,object_low,5,candles,15,27,1,Yes,NA,25,exploded candles,0.3333333333333333,1.159048787109265
194,4221,blew away,left __ on a table on a windy day,English,27,F,F,Some,object_low,5,backpacks,15,28,1,Yes,NA,26,blew away backpacks,0.3333333333333333,3.1859673290741206
194,2415,rhymed,wrote __,English,27,F,F,short_filler,object_low,10,poems,15,29,1,Yes,NA,27,rhymed poems,0.6666666666666666,9.78994930986818
194,1766,sank,threw __ into a pool,English,27,M,F,Some,object_low,9,balloons,15,30,1,Yes,NA,28,sank balloons,0.6,1.5445100044791333
194,1788,popped,poked __ with a pin,English,27,F,F,Some,object_low,6,eggs,15,31,1,Yes,NA,29,popped eggs,0.4,8.683263088658803
194,1430,fell down,punched __,English,27,F,F,short_filler,object_low,7,shelves,15,32,1,Yes,NA,30,fell down shelves,0.4666666666666667,6.721416845326691
195,7618,flashed,took a picture with __,English,29,F,F,None,object_low,0,webcams,15,3,2,Yes,NA,1,flashed webcams,0,6.31436691074992
195,5826,beeped,left the lights on in __,English,29,M,M,All,object_high,15,new cars,15,4,2,Yes,NA,2,beeped new cars,1,9.052822868614953
195,10437,lit up,pressed the &quotecharon&quotechar button on __,English,29,M,M,long_filler,object_high,15,flashlights,15,5,2,Yes,NA,3,lit up flashlights,1,12.642749860431877
195,6098,dissolved,put __ in a bucket of water,English,29,M,F,None,object_low,0,carrots,15,6,2,Yes,NA,4,dissolved carrots,0,1.2853167551527385
195,6749,stuck to the wall,threw __ against a wall,English,29,M,F,long_filler,object_high,10,pieces of gum,15,7,2,Yes,NA,5,stuck to the wall pieces of gum,0.6666666666666666,7.253162612975175
195,6361,froze,put __ in the freezer,English,29,F,M,short_filler,object_high,15,berries,15,8,2,Yes,NA,6,froze berries,1,14.377259004987641
195,9101,stuck,glued __ to a piece of paper,English,29,M,M,Some,object_low,8,beads,15,9,2,Yes,NA,7,stuck beads,0.5333333333333333,12.048584480716158
195,9249,landed flat,tossed __,English,29,M,M,Some,object_high,11,coins,15,10,2,Yes,NA,8,landed flat coins,0.7333333333333333,12.937387615808788
195,15127,stopped,pressed the brakes on __,English,29,M,F,long_filler,object_high,15,cars,15,11,2,Yes,NA,9,stopped cars,1,13.476028415983608
195,7712,ran out of batteries,left __ on (and unplugged) all day,English,29,M,F,short_filler,object_high,15,laptops,15,12,2,Yes,NA,10,ran out of batteries laptops,1,12.969289999403273
195,7632,ripped,used __ as dog toys,English,29,F,M,Some,object_low,7,shoes,15,13,2,Yes,NA,11,ripped shoes,0.4666666666666667,10.387117903875804
195,4583,were green,saw __,English,29,M,F,None,object_mid,0,bananas,15,14,2,Yes,NA,12,were green bananas,0,5.5415456638101155
195,13660,broke,ran __ over with a car,English,29,F,M,long_filler,object_low,4,logs,15,15,2,Yes,NA,13,broke logs,0.26666666666666666,6.09848929758821
195,6047,melted,left __ in the hot sun,English,29,M,M,Some,object_low,6,pencils,15,16,2,Yes,NA,14,melted pencils,0.4,2.4374810535720317
195,5218,rolled,pushed __,English,29,M,F,Some,object_high,8,wheelchairs,15,17,2,Yes,NA,15,rolled wheelchairs,0.5333333333333333,14.081890892791053
195,12195,got stained,spilled red nail polish on __,English,29,F,M,All,object_high,15,white carpets,15,18,2,Yes,NA,16,got stained white carpets,1,14.128146496766012
195,7330,had the letter Z in them,wrote __,English,29,F,M,Some,object_low,5,birthday cards,15,19,2,Yes,NA,17,had the letter Z in them birthday cards,0.3333333333333333,2.838703299024723
195,4498,decomposed,put __ in a compost pile for a month,English,29,F,M,All,object_high,15,banana peels,15,20,2,Yes,NA,18,decomposed banana peels,1,13.147252019709121
195,4197,burnt,threw __ into a fire,English,29,F,F,Some,object_mid,9,books,15,21,2,Yes,NA,19,burnt books,0.6,14.051080994101962
195,4555,blew away,left __ on a table on a windy day,English,29,F,F,All,object_low,15,backpacks,15,22,2,Yes,NA,20,blew away backpacks,1,3.1859673290741206
195,7260,popped,poked __ with a pin,English,29,M,F,Some,object_high,11,bubbles,15,23,2,Yes,NA,21,popped bubbles,0.7333333333333333,14.421873858181714
195,6547,rhymed,wrote __,English,29,M,M,short_filler,object_high,13,limericks,15,24,2,Yes,NA,22,rhymed limericks,0.8666666666666667,12.14705218576939
195,7201,laughed,told a joke to __,English,29,M,M,None,object_low,0,lawyers,15,25,2,Yes,NA,23,laughed lawyers,0,8.501712492528245
195,5747,ate the seeds,left seeds out for __,English,29,M,M,Some,object_low,6,dogs,15,26,2,Yes,NA,24,ate the seeds dogs,0.4,6.344011650905836
195,4613,sank,threw __ into a pool,English,29,F,M,All,object_low,15,balloons,15,27,2,Yes,NA,25,sank balloons,1,1.5445100044791333
195,13298,fell down,punched __,English,29,F,F,long_filler,object_high,12,card towers,15,28,2,Yes,NA,26,fell down card towers,0.8,13.763283883931667
195,4566,honked,cut off __,English,29,M,F,None,object_high,0,taxi drivers,15,29,2,Yes,NA,27,honked taxi drivers,0,11.196844691877397
195,6132,reflected the sunlight,placed __ in the sun,English,29,F,F,short_filler,object_mid,15,diamonds,15,30,2,Yes,NA,28,reflected the sunlight diamonds,1,14.033830597116333
195,7249,exploded,lit __,English,29,M,F,short_filler,object_high,15,gas tanks,15,31,2,Yes,NA,29,exploded gas tanks,1,12.966228825360377
195,3947,exploded,heated up __ in a microwave,English,29,F,F,Some,object_low,10,CDs,15,32,2,Yes,NA,30,exploded CDs,0.6666666666666666,7.84924747413427
196,16299,sank,threw __ into a pool,English,38,F,M,Some,object_low,4,balloons,15,3,2,Yes,NA,1,sank balloons,0.26666666666666666,1.5445100044791333
196,11108,honked,cut off __,English,38,M,M,short_filler,object_low,8,bicyclists,15,4,2,Yes,NA,2,honked bicyclists,0.5333333333333333,5.317873569706685
196,8192,beeped,left the lights on in __,English,38,F,F,All,object_low,15,houses,15,5,2,Yes,NA,3,beeped houses,1,3.3887985484645995
196,7835,reflected the sunlight,placed __ in the sun,English,38,M,F,All,object_low,15,phone screens,15,6,2,Yes,NA,4,reflected the sunlight phone screens,1,13.200526028593703
196,4472,burnt,threw __ into a fire,English,38,F,M,None,object_mid,0,books,15,7,2,Yes,NA,5,burnt books,0,14.051080994101962
196,7765,ripped,used __ as dog toys,English,38,M,M,None,object_high,0,books,15,8,2,Yes,NA,6,ripped books,0,12.65668880089622
196,4896,exploded,lit __,English,38,M,M,None,object_low,0,candles,15,9,2,Yes,NA,7,exploded candles,0,1.159048787109265
196,10540,stopped,pressed the brakes on __,English,38,M,F,short_filler,object_mid,15,motorcycles,15,10,2,Yes,NA,8,stopped motorcycles,1,13.219713304516466
196,10296,got stained,spilled red nail polish on __,English,38,F,F,short_filler,object_high,15,white carpets,15,11,2,Yes,NA,9,got stained white carpets,1,14.128146496766012
196,6612,ate the seeds,left seeds out for __,English,38,F,M,None,object_low,0,dogs,15,12,2,Yes,NA,10,ate the seeds dogs,0,6.344011650905836
196,7767,broke,ran __ over with a car,English,38,M,M,long_filler,object_low,8,logs,15,13,2,Yes,NA,11,broke logs,0.5333333333333333,6.09848929758821
196,5293,had the letter Z in them,wrote __,English,38,F,F,All,object_low,15,birthday cards,15,14,2,Yes,NA,12,had the letter Z in them birthday cards,1,2.838703299024723
196,5884,lit up,pressed the &quotecharon&quotechar button on __,English,38,M,F,All,object_mid,15,computers,15,15,2,Yes,NA,13,lit up computers,1,13.410494165057099
196,3524,laughed,told a joke to __,English,38,M,M,None,object_high,0,kids,15,16,2,Yes,NA,14,laughed kids,0,9.49379625023112
196,3730,melted,left __ in the hot sun,English,38,F,F,Some,object_high,4,ice cubes,15,17,2,Yes,NA,15,melted ice cubes,0.26666666666666666,14.08769806047017
196,4609,popped,poked __ with a pin,English,38,F,F,Some,object_mid,4,balloons,15,18,2,Yes,NA,16,popped balloons,0.26666666666666666,14.185919225153699
196,6391,decomposed,put __ in a compost pile for a month,English,38,M,M,short_filler,object_mid,15,pinecones,15,19,2,Yes,NA,17,decomposed pinecones,1,9.491784817341596
196,5104,rhymed,wrote __,English,38,M,F,long_filler,object_mid,8,songs,15,20,2,Yes,NA,18,rhymed songs,0.5333333333333333,9.154605076588458
196,10653,flashed,took a picture with __,English,38,F,F,long_filler,object_mid,15,phones,15,21,2,Yes,NA,19,flashed phones,1,9.01407984535733
196,5753,were green,saw __,English,38,M,M,All,object_high,15,clovers,15,22,2,Yes,NA,20,were green clovers,1,14.178248739336857
196,4288,stuck,glued __ to a piece of paper,English,38,F,F,Some,object_high,4,stickers,15,23,2,Yes,NA,21,stuck stickers,0.26666666666666666,13.73601014908744
196,3475,fell down,punched __,English,38,M,F,Some,object_low,4,shelves,15,24,2,Yes,NA,22,fell down shelves,0.26666666666666666,6.721416845326691
196,5900,froze,put __ in the freezer,English,38,F,M,Some,object_low,4,bottles of hand soap,15,25,2,Yes,NA,23,froze bottles of hand soap,0.26666666666666666,10.935477411822802
196,3724,landed flat,tossed __,English,38,F,M,Some,object_low,4,notebooks,15,26,2,Yes,NA,24,landed flat notebooks,0.26666666666666666,12.070264558564942
196,2228,dissolved,put __ in a bucket of water,English,38,F,F,Some,object_low,4,carrots,15,27,2,Yes,NA,25,dissolved carrots,0.26666666666666666,1.2853167551527385
196,9496,blew away,left __ on a table on a windy day,English,38,F,F,long_filler,object_mid,8,hats,15,28,2,Yes,NA,26,blew away hats,0.5333333333333333,11.052387485109298
196,4788,stuck to the wall,threw __ against a wall,English,38,F,F,long_filler,object_high,8,pieces of gum,15,29,2,Yes,NA,27,stuck to the wall pieces of gum,0.5333333333333333,7.253162612975175
196,3424,rolled,pushed __,English,38,F,M,Some,object_low,4,toy cars,15,30,2,Yes,NA,28,rolled toy cars,0.26666666666666666,13.15225908088078
196,4476,ran out of batteries,left __ on (and unplugged) all day,English,38,F,F,short_filler,object_high,15,laptops,15,31,2,Yes,NA,29,ran out of batteries laptops,1,12.969289999403273
