workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
55,6961,cause_effect_prior,Steven,confidence,M,15,banana peels,decomposed,<strong>Steven put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,1,M,17,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3AQF3RZ558H312ZEVR7A5ITO84HF6D,55,Submitted,Wed May 06 04:12:12 PDT 2015,Tue May 05 11:28:31 PDT 2015,Tue May 05 11:32:12 PDT 2015,,,,,,[],{},2.9569
55,6961,cause_effect_prior,Steven,ci_low,M,15,banana peels,decomposed,<strong>Steven put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,0,M,17,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3AQF3RZ558H312ZEVR7A5ITO84HF6D,55,Submitted,Wed May 06 04:12:12 PDT 2015,Tue May 05 11:28:31 PDT 2015,Tue May 05 11:32:12 PDT 2015,,,,,,[],{},2.9569
55,6961,cause_effect_prior,Steven,ci_high,M,15,banana peels,decomposed,<strong>Steven put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,15,M,17,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3AQF3RZ558H312ZEVR7A5ITO84HF6D,55,Submitted,Wed May 06 04:12:12 PDT 2015,Tue May 05 11:28:31 PDT 2015,Tue May 05 11:32:12 PDT 2015,,,,,,[],{},2.9569
55,6961,cause_effect_prior,Steven,best_guess,M,15,banana peels,decomposed,<strong>Steven put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,15,M,17,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3AQF3RZ558H312ZEVR7A5ITO84HF6D,55,Submitted,Wed May 06 04:12:12 PDT 2015,Tue May 05 11:28:31 PDT 2015,Tue May 05 11:32:12 PDT 2015,,,,,,[],{},2.9569
56,18891,cause_effect_prior,Melissa,confidence,F,15,candles,exploded,<strong>Melissa lit  15 candles.</strong>,lit __,0.77,M,3,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,18891,cause_effect_prior,Melissa,ci_low,F,15,candles,exploded,<strong>Melissa lit  15 candles.</strong>,lit __,0,M,3,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,18891,cause_effect_prior,Melissa,ci_high,F,15,candles,exploded,<strong>Melissa lit  15 candles.</strong>,lit __,0,M,3,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,18891,cause_effect_prior,Melissa,best_guess,F,15,candles,exploded,<strong>Melissa lit  15 candles.</strong>,lit __,0,M,3,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13757,cause_effect_prior,Deborah,confidence,F,15,books,burnt,<strong>Deborah threw  15 books  into a fire.</strong>,threw __ into a fire,0.8,M,4,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13757,cause_effect_prior,Deborah,ci_low,F,15,books,burnt,<strong>Deborah threw  15 books  into a fire.</strong>,threw __ into a fire,13,M,4,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13757,cause_effect_prior,Deborah,ci_high,F,15,books,burnt,<strong>Deborah threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,4,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13757,cause_effect_prior,Deborah,best_guess,F,15,books,burnt,<strong>Deborah threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,4,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,12409,cause_effect_prior,Brenda,confidence,F,15,coins,landed flat,<strong>Brenda tossed  15 coins.</strong>,tossed __,0.84,M,5,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,12409,cause_effect_prior,Brenda,ci_low,F,15,coins,landed flat,<strong>Brenda tossed  15 coins.</strong>,tossed __,14,M,5,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,12409,cause_effect_prior,Brenda,ci_high,F,15,coins,landed flat,<strong>Brenda tossed  15 coins.</strong>,tossed __,15,M,5,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,12409,cause_effect_prior,Brenda,best_guess,F,15,coins,landed flat,<strong>Brenda tossed  15 coins.</strong>,tossed __,15,M,5,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,17161,cause_effect_prior,Joshua,confidence,M,15,books,ripped,<strong>Joshua used  15 books  as dog toys.</strong>,used __ as dog toys,0.81,F,6,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,17161,cause_effect_prior,Joshua,ci_low,M,15,books,ripped,<strong>Joshua used  15 books  as dog toys.</strong>,used __ as dog toys,1,F,6,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,17161,cause_effect_prior,Joshua,ci_high,M,15,books,ripped,<strong>Joshua used  15 books  as dog toys.</strong>,used __ as dog toys,15,F,6,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,17161,cause_effect_prior,Joshua,best_guess,M,15,books,ripped,<strong>Joshua used  15 books  as dog toys.</strong>,used __ as dog toys,8,F,6,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,7793,cause_effect_prior,Ruth,confidence,F,15,poems,rhymed,<strong>Ruth wrote  15 poems.</strong>,wrote __,0.74,M,7,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,7793,cause_effect_prior,Ruth,ci_low,F,15,poems,rhymed,<strong>Ruth wrote  15 poems.</strong>,wrote __,0,M,7,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,7793,cause_effect_prior,Ruth,ci_high,F,15,poems,rhymed,<strong>Ruth wrote  15 poems.</strong>,wrote __,15,M,7,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,7793,cause_effect_prior,Ruth,best_guess,F,15,poems,rhymed,<strong>Ruth wrote  15 poems.</strong>,wrote __,10,M,7,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13776,cause_effect_prior,Amanda,confidence,F,15,banana peels,decomposed,<strong>Amanda put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,0.87,M,8,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13776,cause_effect_prior,Amanda,ci_low,F,15,banana peels,decomposed,<strong>Amanda put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,12,M,8,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13776,cause_effect_prior,Amanda,ci_high,F,15,banana peels,decomposed,<strong>Amanda put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,15,M,8,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,13776,cause_effect_prior,Amanda,best_guess,F,15,banana peels,decomposed,<strong>Amanda put  15 banana peels  in a compost pile for a month.</strong>,put __ in a compost pile for a month,15,M,8,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
56,12327,cause_effect_prior,Margaret,confidence,F,15,birthday cards,had the letter Z in them,<strong>Margaret wrote  15 birthday cards.</strong>,wrote __,0.85,F,9,English,2,Male,33,I didn&quotechart know what houses beeped meant..,Yes,3,Windows,1024,1280,Firefox,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3B837J3LDOV5RQ2KTZA7NC3ZTHPSR7,56,Submitted,Wed May 06 04:13:13 PDT 2015,Tue May 05 11:29:27 PDT 2015,Tue May 05 11:33:13 PDT 2015,,,,,,[],{},3.7208666666666668
